	Sample	GMHI_good	GMHI_bad	Frac_of_core_functions_among_all	Frac_of_core_functions_found	Species_found_together	Contributions_per_species
1541	M0x14MCx1861	0	0	0.5609756097560976	0.5443786982248521	0.5609756097560976	35.3448275862069
1542	M0x14MCx1929	1	1	0.40234375	0.6094674556213018	0.5609756097560976	37.64705882352941
1543	M0x14MCx1943	0	3	0.6036585365853658	0.5857988165680473	0.2926829268292683	42.46666666666667
1544	M0x14MCx1953	2	2	0.5754189944134078	0.6094674556213018	0.5609756097560976	29.41025641025641
1545	M0x14MCx2088	0	2	0.6131386861313869	0.4970414201183432	0.5609756097560976	23.0
1546	M0x14MCx2162	2	3	0.6131386861313869	0.4970414201183432	0.4634146341463415	22.4
1547	M0x14MCx2193	1	0	0.7058823529411765	0.14201183431952663	0.0975609756097561	17.0
1548	M0x14MCx2355	2	0	0.6396396396396397	0.42011834319526625	0.4634146341463415	17.210526315789473
1549	M0x14MCx2381	1	2	0.5950920245398773	0.5739644970414202	0.5121951219512195	29.0
1550	M0x14MCx2420	3	2	0.6	0.5502958579881657	0.5609756097560976	20.135135135135137
1551	M0x14MCx2429	2	2	0.5870967741935483	0.5384615384615384	0.5121951219512195	29.0
1552	M0x14MCx2437	0	4	0.6554621848739496	0.46153846153846156	0.5609756097560976	18.75
1553	M0x14MCx2453	1	1	0.4472573839662447	0.6272189349112426	0.2926829268292683	27.463414634146343
1554	M0x14MCx2468	0	2	0.6	0.514792899408284	0.4146341463414634	29.35483870967742
1555	M0x14MCx2479	1	0	0.5958904109589042	0.514792899408284	0.4634146341463415	23.3125
1556	M0x14MCx2510	0	2	0.6111111111111112	0.4556213017751479	0.2926829268292683	20.7
1557	M0x14MCx2587	2	2	0.5882352941176471	0.47337278106508873	0.5609756097560976	23.666666666666668
1558	M0x14MCx2682	0	1	0.6290322580645161	0.46153846153846156	0.5609756097560976	26.5625
1559	M0x14MCx2741	1	2	0.5930232558139535	0.6035502958579881	0.4634146341463415	25.36842105263158
1560	M0x14MCx2749	0	3	0.6258503401360545	0.5443786982248521	0.5609756097560976	36.04347826086956
1561	M0x14MCx2789	0	3	0.6111111111111112	0.5207100591715976	0.3902439024390244	24.653846153846153
1562	M0x14MCx2842	0	0	0.5904761904761905	0.3668639053254438	0.5121951219512195	25.7
1563	M0x14MCx2979	1	1	0.5783132530120482	0.5680473372781065	0.4146341463414634	36.30434782608695
1564	M0x14MCx3050	0	1	0.6206896551724138	0.5325443786982249	0.36585365853658536	28.703703703703702
1565	M0x14MCx3150	0	3	0.6292134831460674	0.33136094674556216	0.4146341463414634	28.5
1566	M0x14MCx3229	1	1	0.6164383561643836	0.5325443786982249	0.36585365853658536	29.0
1567	M0x14MCx3258	1	0	0.6564885496183206	0.5088757396449705	0.36585365853658536	25.923076923076923
1568	M0x14MCx3405	1	0	0.5379746835443038	0.5029585798816568	0.5609756097560976	19.3
1569	M0x20MCx1136	1	7	0.40823970037453183	0.6449704142011834	0.36585365853658536	43.94444444444444
1570	M0x20MCx1156	0	1	0.6461538461538462	0.2485207100591716	0.4634146341463415	48.0
1571	M0x20MCx1157	1	3	0.42448979591836733	0.6153846153846154	0.4634146341463415	28.736842105263158
1572	M0x20MCx1173	2	2	0.3935018050541516	0.6449704142011834	0.4634146341463415	38.08108108108108
1573	M0x20MCx1181	1	0	0.6014492753623188	0.4911242603550296	0.4634146341463415	23.928571428571427
1574	M0x20MCx1203	1	6	0.6125	0.5798816568047337	0.3170731707317073	33.138888888888886
1575	M0x20MCx1207	0	5	0.4141791044776119	0.6568047337278107	0.5121951219512195	40.27777777777778
1576	M0x20MCx1221	1	2	0.5489130434782609	0.5976331360946746	0.3170731707317073	21.24390243902439
1577	M0x20MCx1223	0	1	0.5289855072463768	0.4319526627218935	0.04878048780487805	33.333333333333336
1578	M0x20MCx1232	1	2	0.5957446808510638	0.4970414201183432	0.5609756097560976	24.696969696969695
1579	M0x20MCx1245	0	15	0.5586592178770949	0.591715976331361	0.1951219512195122	38.11538461538461
1580	M0x20MCx1252	1	0	0.6083333333333333	0.4319526627218935	0.3170731707317073	13.714285714285714
1581	M0x20MCx1255	0	4	0.39492753623188404	0.6449704142011834	0.36585365853658536	44.55263157894737
1582	M0x20MCx1290	2	4	0.6204379562043796	0.5029585798816568	0.5609756097560976	26.53125
1583	M0x20MCx1298	0	1	0.4925373134328358	0.5857988165680473	0.5609756097560976	30.105263157894736
1584	M0x20MCx1324	1	10	0.5460122699386503	0.5266272189349113	0.5609756097560976	20.933333333333334
1585	M0x20MCx1339	0	2	0.43103448275862066	0.591715976331361	0.24390243902439024	49.142857142857146
1586	M0x20MCx1352	1	2	0.5529411764705883	0.5562130177514792	0.4634146341463415	35.457142857142856
1587	M0x20MCx1366	1	1	0.5987654320987654	0.5739644970414202	0.4146341463414634	32.354838709677416
1588	M0x20MCx1375	1	2	0.5771812080536913	0.5088757396449705	0.4634146341463415	31.06896551724138
1589	M0x20MCx1393	0	3	0.569620253164557	0.5325443786982249	0.4634146341463415	32.411764705882355
1590	M0x20MCx1403	0	8	0.448559670781893	0.6449704142011834	0.17073170731707318	41.7
1591	M0x20MCx1408	0	5	0.5472636815920398	0.650887573964497	0.3170731707317073	33.76
1592	M0x20MCx1422	0	8	0.398576512455516	0.6627218934911243	0.4634146341463415	42.605633802816904
1593	M0x20MCx1464	0	0	0.6258503401360545	0.5443786982248521	0.2926829268292683	36.666666666666664
1594	M0x20MCx1500	0	5	0.5843373493975904	0.5739644970414202	0.3170731707317073	37.285714285714285
1595	M0x20MCx1501	1	2	0.6285714285714286	0.5207100591715976	0.2682926829268293	30.523809523809526
1596	M0x20MCx1512	0	5	0.5821917808219178	0.5029585798816568	0.3170731707317073	32.96551724137931
1597	M0x20MCx1562	1	1	0.5965909090909091	0.621301775147929	0.5121951219512195	41.0
1598	M0x20MCx1593	0	3	0.60625	0.5739644970414202	0.4146341463414634	42.25
1599	M0x20MCx1615	1	6	0.4585152838427948	0.621301775147929	0.4634146341463415	33.266666666666666
1600	M0x20MCx1622	2	9	0.5364583333333334	0.6094674556213018	0.0975609756097561	33.6875
1601	M0x20MCx1634	0	7	0.6148648648648649	0.5384615384615384	0.3170731707317073	29.956521739130434
1602	M0x20MCx1660	1	5	0.38571428571428573	0.6390532544378699	0.4634146341463415	31.666666666666668
1603	M0x20MCx1670	1	1	0.6209677419354839	0.4556213017751479	0.4634146341463415	19.523809523809526
1604	M0x20MCx1671	2	6	0.5494505494505495	0.591715976331361	0.4634146341463415	37.07142857142857
1605	M0x20MCx1679	0	2	0.5844155844155844	0.5325443786982249	0.34146341463414637	39.5
1606	M0x20MCx1684	0	8	0.5024875621890548	0.5976331360946746	0.14634146341463414	42.457142857142856
1607	M0x20MCx1689	1	1	0.5471698113207547	0.514792899408284	0.14634146341463414	28.870967741935484
1608	M0x20MCx1703	0	6	0.5705882352941176	0.5739644970414202	0.21951219512195122	40.45454545454545
1609	M0x20MCx1704	0	2	0.6521739130434783	0.5325443786982249	0.4878048780487805	29.65625
1610	M0x20MCx1726	1	1	0.6015625	0.4556213017751479	0.5609756097560976	19.666666666666668
1611	M0x20MCx1732	0	7	0.5816993464052288	0.5266272189349113	0.24390243902439024	40.52173913043478
1612	M0x20MCx1733	0	3	0.6388888888888888	0.5443786982248521	0.5121951219512195	34.58620689655172
1613	M0x20MCx1734	2	2	0.5625	0.5857988165680473	0.5609756097560976	42.0625
1614	M0x20MCx1753	0	11	0.5823529411764706	0.5857988165680473	0.5121951219512195	40.333333333333336
1615	M0x20MCx1766	0	5	0.5294117647058824	0.5857988165680473	0.4634146341463415	19.24
1616	M0x20MCx1777	2	1	0.5849056603773585	0.5502958579881657	0.5121951219512195	33.62162162162162
1617	M0x20MCx1780	2	1	0.6119402985074627	0.48520710059171596	0.36585365853658536	25.4
1618	M0x20MCx1790	1	1	0.5780346820809249	0.591715976331361	0.4634146341463415	37.1
1619	M0x20MCx1812	1	1	0.54421768707483	0.47337278106508873	0.4146341463414634	24.27777777777778
1620	M0x20MCx1830	1	3	0.6203703703703703	0.39644970414201186	0.1951219512195122	25.6
1621	M0x20MCx1834	0	1	0.5789473684210527	0.5857988165680473	0.4146341463414634	33.30769230769231
1622	M0x20MCx1837	0	3	0.5897435897435898	0.5443786982248521	0.21951219512195122	45.666666666666664
1623	M0x20MCx1848	0	1	0.626984126984127	0.46745562130177515	0.4634146341463415	32.0
1624	M0x20MCx1866	1	1	0.5473684210526316	0.6153846153846154	0.5853658536585366	29.142857142857142
1625	M0x20MCx1870	0	5	0.4037735849056604	0.6331360946745562	0.3170731707317073	44.93023255813954
1626	M0x20MCx1871	1	2	0.5813953488372093	0.4437869822485207	0.5609756097560976	22.346153846153847
1627	M0x20MCx1879	1	5	0.4128787878787879	0.6449704142011834	0.36585365853658536	51.76
1628	M0x20MCx1884	0	5	0.5252525252525253	0.6153846153846154	0.36585365853658536	36.21621621621622
1629	M0x20MCx1889	0	7	0.6027397260273972	0.5207100591715976	0.3170731707317073	52.07142857142857
1630	M0x20MCx1898	1	6	0.5581395348837209	0.5680473372781065	0.1951219512195122	34.51851851851852
1631	M0x20MCx1912	1	1	0.5486111111111112	0.46745562130177515	0.5121951219512195	17.428571428571427
1632	M0x20MCx1925	1	1	0.6029411764705882	0.48520710059171596	0.4146341463414634	27.363636363636363
1633	M0x20MCx1941	0	5	0.5823529411764706	0.5857988165680473	0.4146341463414634	38.59375
1634	M0x20MCx1950	1	4	0.45081967213114754	0.650887573964497	0.2926829268292683	43.15384615384615
1635	M0x20MCx1959	1	2	0.6357142857142857	0.5266272189349113	0.4634146341463415	27.967741935483872
1636	M0x20MCx1981	0	1	0.6381578947368421	0.5739644970414202	0.4634146341463415	33.6875
1637	M0x20MCx1986	1	3	0.4772727272727273	0.621301775147929	0.14634146341463414	38.69491525423729
1638	M0x20MCx1989	0	3	0.6027397260273972	0.5207100591715976	0.2682926829268293	36.86363636363637
1639	M0x20MCx2007	1	2	0.5822784810126582	0.5443786982248521	0.4634146341463415	36.8
1640	M0x20MCx2010	0	5	0.5380434782608695	0.5857988165680473	0.5365853658536586	41.15625
1641	M0x20MCx2016	1	2	0.588957055214724	0.5680473372781065	0.3170731707317073	30.055555555555557
1642	M0x20MCx2017	1	4	0.6083333333333333	0.4319526627218935	0.5121951219512195	17.9375
1643	M0x20MCx2019	1	3	0.6114649681528662	0.5680473372781065	0.36585365853658536	31.620689655172413
1644	M0x20MCx2024	1	3	0.5870967741935483	0.5384615384615384	0.4146341463414634	27.771428571428572
1645	M0x20MCx2038	0	4	0.5023696682464455	0.6272189349112426	0.4146341463414634	38.45161290322581
1646	M0x20MCx2045	0	6	0.5389221556886228	0.5325443786982249	0.4634146341463415	32.04
1647	M0x20MCx2051	1	6	0.6081871345029239	0.6153846153846154	0.4146341463414634	36.77777777777778
1648	M0x20MCx2057	1	1	0.5705521472392638	0.5502958579881657	0.4634146341463415	26.095238095238095
1649	M0x20MCx2063	0	0	0.5693430656934306	0.46153846153846156	0.4146341463414634	21.31578947368421
1650	M0x20MCx2067	0	3	0.5167464114832536	0.6390532544378699	0.1951219512195122	36.390243902439025
1651	M0x20MCx2083	1	3	0.6666666666666666	0.1301775147928994	0.2682926829268293	24.5
1652	M0x20MCx2086	0	0	0.6126760563380281	0.514792899408284	0.24390243902439024	24.939393939393938
1653	M0x20MCx2087	0	8	0.4075471698113208	0.6390532544378699	0.4634146341463415	31.57894736842105
1654	M0x20MCx2108	1	4	0.42745098039215684	0.6449704142011834	0.4634146341463415	38.725
1655	M0x20MCx2117	1	2	0.5393939393939394	0.5266272189349113	0.1951219512195122	34.95652173913044
1656	M0x20MCx2119	2	1	0.6029411764705882	0.48520710059171596	0.5121951219512195	25.214285714285715
1657	M0x20MCx2145	1	2	0.5	0.6094674556213018	0.4634146341463415	30.434782608695652
1658	M0x20MCx2171	0	1	0.45689655172413796	0.6272189349112426	0.2682926829268293	44.11764705882353
1659	M0x20MCx2187	1	5	0.5531914893617021	0.6153846153846154	0.21951219512195122	44.5
1660	M0x20MCx2225	0	1	0.5076923076923077	0.5857988165680473	0.4634146341463415	37.81481481481482
1661	M0x20MCx2231	0	8	0.5491329479768786	0.5621301775147929	0.04878048780487805	32.2
1662	M0x20MCx2233	2	0	0.5909090909090909	0.5384615384615384	0.0975609756097561	23.375
1663	M0x20MCx2245	1	4	0.6076923076923076	0.46745562130177515	0.3902439024390244	29.772727272727273
1664	M0x20MCx2250	0	1	0.39416058394160586	0.6390532544378699	0.36585365853658536	46.8
1665	M0x20MCx2254	0	7	0.37943262411347517	0.6331360946745562	0.21951219512195122	61.90909090909091
1666	M0x20MCx2288	1	2	0.578125	0.4378698224852071	0.4634146341463415	21.620689655172413
1667	M0x20MCx2289	0	4	0.5049019607843137	0.6094674556213018	0.4146341463414634	43.951219512195124
1668	M0x20MCx2299	0	1	0.5925925925925926	0.47337278106508873	0.4146341463414634	21.56
1669	M0x20MCx2335	0	8	0.5621301775147929	0.5621301775147929	0.1951219512195122	34.67857142857143
1670	M0x20MCx2344	1	1	0.5972222222222222	0.5088757396449705	0.5609756097560976	29.6
1671	M0x20MCx2345	1	3	0.6240601503759399	0.4911242603550296	0.3170731707317073	28.580645161290324
1672	M0x20MCx2346	1	3	0.5974842767295597	0.5621301775147929	0.5609756097560976	29.166666666666668
1673	M0x20MCx2348	1	1	0.5659340659340659	0.6094674556213018	0.3170731707317073	34.878787878787875
1674	M0x20MCx2350	1	5	0.5655172413793104	0.48520710059171596	0.36585365853658536	21.5
1675	M0x20MCx2368	1	3	0.5764705882352941	0.5798816568047337	0.5853658536585366	30.02173913043478
1676	M0x20MCx2372	1	3	0.5952380952380952	0.591715976331361	0.5121951219512195	40.61764705882353
1677	M0x20MCx2373	0	5	0.6402877697841727	0.5266272189349113	0.3170731707317073	26.16
1678	M0x20MCx2374	1	3	0.5769230769230769	0.5325443786982249	0.4634146341463415	42.878787878787875
1679	M0x20MCx2412	1	2	0.6095890410958904	0.5266272189349113	0.5121951219512195	23.032258064516128
1680	M0x20MCx2421	0	3	0.5828220858895705	0.5621301775147929	0.4634146341463415	29.594594594594593
1681	M0x20MCx2422	1	2	0.416988416988417	0.6390532544378699	0.1951219512195122	43.048780487804876
1682	M0x20MCx2475	1	1	0.5508982035928144	0.5443786982248521	0.4634146341463415	34.458333333333336
1683	M0x20MCx2477	1	2	0.5833333333333334	0.4556213017751479	0.36585365853658536	34.7
1684	M0x20MCx2483	0	4	0.5449438202247191	0.5739644970414202	0.36585365853658536	38.78787878787879
1685	M0x20MCx2491	2	7	0.6219512195121951	0.6035502958579881	0.36585365853658536	31.3
1686	M0x20MCx2495	0	5	0.5555555555555556	0.591715976331361	0.21951219512195122	42.851851851851855
1687	M0x20MCx2504	0	1	0.452914798206278	0.5976331360946746	0.0975609756097561	49.888888888888886
1688	M0x20MCx2536	0	4	0.6118421052631579	0.5502958579881657	0.6341463414634146	34.04
1689	M0x20MCx2546	0	6	0.6291390728476821	0.5621301775147929	0.2682926829268293	32.064516129032256
1690	M0x20MCx2562	1	1	0.6107784431137725	0.6035502958579881	0.4146341463414634	30.0
1691	M0x20MCx2571	0	7	0.5584415584415584	0.5088757396449705	0.12195121951219512	25.419354838709676
1692	M0x20MCx2626	0	5	0.553072625698324	0.5857988165680473	0.2682926829268293	44.30769230769231
1693	M0x20MCx2631	1	1	0.550561797752809	0.5798816568047337	0.4634146341463415	30.135135135135137
1694	M0x20MCx2634	1	3	0.6428571428571429	0.4260355029585799	0.4146341463414634	23.8
1695	M0x20MCx2650	0	4	0.3898916967509025	0.6390532544378699	0.4146341463414634	40.696969696969695
1696	M0x20MCx2653	1	2	0.5974025974025974	0.5443786982248521	0.4634146341463415	32.541666666666664
1697	M0x20MCx2669	0	4	0.43209876543209874	0.621301775147929	0.4146341463414634	38.09090909090909
1698	M0x20MCx2677	1	0	0.6115107913669064	0.5029585798816568	0.4634146341463415	24.928571428571427
1699	M0x20MCx2696	0	2	0.5783132530120482	0.5680473372781065	0.4146341463414634	41.607142857142854
1700	M0x20MCx2697	1	4	0.5644171779141104	0.5443786982248521	0.3170731707317073	45.333333333333336
1701	M0x20MCx2712	1	4	0.4141791044776119	0.6568047337278107	0.4634146341463415	35.921052631578945
1702	M0x20MCx2717	1	2	0.6388888888888888	0.40828402366863903	0.36585365853658536	10.933333333333334
1703	M0x20MCx2742	0	8	0.5625	0.5857988165680473	0.4146341463414634	33.02857142857143
1704	M0x20MCx2759	1	0	0.5878787878787879	0.5739644970414202	0.34146341463414637	26.714285714285715
1705	M0x20MCx2764	1	5	0.5449438202247191	0.5739644970414202	0.0975609756097561	46.53846153846154
1706	M0x20MCx2787	0	1	0.5833333333333334	0.5798816568047337	0.5121951219512195	37.68421052631579
1707	M0x20MCx2816	0	3	0.6298701298701299	0.5739644970414202	0.5609756097560976	36.578947368421055
1708	M0x20MCx2820	1	4	0.4122137404580153	0.6390532544378699	0.5853658536585366	37.75
1709	M0x20MCx2823	0	2	0.5543478260869565	0.6035502958579881	0.5121951219512195	28.17948717948718
1710	M0x20MCx2878	1	1	0.5947712418300654	0.5384615384615384	0.5121951219512195	19.37142857142857
1711	M0x20MCx2885	0	2	0.6285714285714286	0.5207100591715976	0.14634146341463414	26.607142857142858
1712	M0x20MCx2896	2	2	0.5704225352112676	0.47928994082840237	0.5609756097560976	20.06896551724138
1713	M0x20MCx2905	1	5	0.5759493670886076	0.5384615384615384	0.36585365853658536	28.142857142857142
1714	M0x20MCx2916	1	2	0.5445026178010471	0.6153846153846154	0.4146341463414634	28.76923076923077
1715	M0x20MCx2921	1	2	0.4268292682926829	0.621301775147929	0.3170731707317073	39.0
1716	M0x20MCx2922	0	1	0.5982905982905983	0.41420118343195267	0.4146341463414634	17.583333333333332
1717	M0x20MCx2923	1	5	0.5159574468085106	0.5739644970414202	0.04878048780487805	37.333333333333336
1718	M0x20MCx2927	1	4	0.574585635359116	0.6153846153846154	0.36585365853658536	25.5
1719	M0x20MCx2928	0	5	0.44214876033057854	0.6331360946745562	0.0975609756097561	52.64705882352941
1720	M0x20MCx2946	1	2	0.6907216494845361	0.39644970414201186	0.24390243902439024	22.333333333333332
1721	M0x20MCx2985	1	1	0.5586592178770949	0.591715976331361	0.4634146341463415	38.17142857142857
1722	M0x20MCx2988	0	5	0.6312056737588653	0.5266272189349113	0.36585365853658536	30.625
1723	M0x20MCx3020	0	6	0.6274509803921569	0.5680473372781065	0.4146341463414634	38.29032258064516
1724	M0x20MCx3040	1	2	0.5416666666666666	0.5384615384615384	0.4634146341463415	29.243243243243242
1725	M0x20MCx3055	1	2	0.5714285714285714	0.5207100591715976	0.36585365853658536	32.107142857142854
1726	M0x20MCx3079	0	8	0.4196078431372549	0.6331360946745562	0.2682926829268293	52.0
1727	M0x20MCx3097	1	1	0.5838150289017341	0.5976331360946746	0.4146341463414634	31.9
1728	M0x20MCx3107	1	1	0.553072625698324	0.5857988165680473	0.17073170731707318	17.379310344827587
1729	M0x20MCx3127	0	5	0.5747126436781609	0.591715976331361	0.14634146341463414	38.107142857142854
1730	M0x20MCx3136	0	8	0.5177664974619289	0.6035502958579881	0.21951219512195122	37.21875
1731	M0x20MCx3211	0	9	0.563953488372093	0.5739644970414202	0.3170731707317073	35.18421052631579
1732	M0x20MCx3216	0	6	0.5689655172413793	0.5857988165680473	0.21951219512195122	48.291666666666664
1733	M0x20MCx3247	1	3	0.625	0.11834319526627218	0.2926829268292683	30.0
1734	M0x20MCx3281	2	2	0.48205128205128206	0.5562130177514792	0.2682926829268293	34.06382978723404
1735	M0x20MCx3283	0	5	0.6293706293706294	0.5325443786982249	0.3902439024390244	37.0
1736	M0x20MCx3284	0	7	0.4976303317535545	0.621301775147929	0.17073170731707318	45.8125
1737	M0x20MCx3296	0	10	0.5536723163841808	0.5798816568047337	0.21951219512195122	38.03333333333333
1738	M0x20MCx3310	1	0	0.5822784810126582	0.5443786982248521	0.5121951219512195	38.57692307692308
1739	M0x20MCx3335	0	0	0.5963855421686747	0.5857988165680473	0.14634146341463414	39.31428571428572
1740	M0x20MCx3343	1	0	0.6090225563909775	0.47928994082840237	0.3170731707317073	35.714285714285715
1741	M0x20MCx3368	1	0	0.5426356589147286	0.41420118343195267	0.24390243902439024	18.625
1742	M0x20MCx3371	1	2	0.5411764705882353	0.5443786982248521	0.5121951219512195	29.666666666666668
1743	M0x20MCx3402	1	0	0.5747126436781609	0.591715976331361	0.4146341463414634	45.28125
1744	M0x20MCx3417	1	2	0.5142857142857142	0.6390532544378699	0.4634146341463415	34.76744186046512
1745	M0x30MCx1130	1	1	0.6083916083916084	0.514792899408284	0.4146341463414634	29.071428571428573
1746	M0x30MCx1142	1	2	0.5973154362416108	0.5266272189349113	0.4634146341463415	33.46153846153846
